Date,Time,Lat,Lon,Base,Hour,Weekdays,Borough
2014-04-01 00:00:00,21:31:00,40.7508,-73.9945,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:32:00,40.7598,-73.9745,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:33:00,40.774,-73.8719,B02512,21,Tuesday,NYC Area
2014-04-01 00:00:00,21:36:00,40.6834,-73.975,B02512,21,Tuesday,NYC Area
2014-04-01 00:00:00,21:38:00,40.7653,-73.9789,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:38:00,40.7282,-73.9992,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:40:00,40.725,-73.9996,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:41:00,40.7635,-73.9878,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:42:00,40.7643,-73.9766,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:43:00,40.7446,-73.9738,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:43:00,40.7386,-74.0305,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:43:00,40.7386,-74.0305,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:43:00,40.7191,-74.0065,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:43:00,40.7063,-74.0091,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:44:00,40.7373,-74.0057,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:44:00,40.6861,-73.9739,B02512,21,Tuesday,NYC Area
2014-04-01 00:00:00,21:46:00,40.7607,-73.9876,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:47:00,40.7424,-73.9851,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:48:00,40.7126,-73.9607,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:50:00,40.7438,-73.9924,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:50:00,40.6464,-73.7901,B02512,21,Tuesday,NYC Area
2014-04-01 00:00:00,21:52:00,40.6832,-73.9755,B02512,21,Tuesday,NYC Area
2014-04-01 00:00:00,21:52:00,40.7737,-73.9838,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:55:00,40.7408,-73.9859,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:56:00,40.7472,-73.9855,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:57:00,40.7593,-73.9809,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:57:00,40.7301,-74.0048,B02512,21,Tuesday,Manhattan
2014-04-01 00:00:00,21:59:00,40.8453,-74.1574,B02512,21,Tuesday,NYC Area
2014-04-01 00:00:00,22:00:00,40.7438,-73.9848,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:01:00,40.7586,-73.9744,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:02:00,40.7265,-74.0037,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:03:00,40.7397,-74.0269,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:03:00,40.7397,-74.0269,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:06:00,40.7313,-73.9886,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:07:00,40.7151,-74.0079,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:07:00,40.7321,-74.0065,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:08:00,40.7404,-74.0079,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:09:00,40.7619,-73.9899,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:11:00,40.699,-73.9577,B02512,22,Tuesday,NYC Area
2014-04-01 00:00:00,22:12:00,40.7368,-73.9867,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:13:00,40.746,-73.9906,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:14:00,40.7058,-74.0088,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:16:00,40.759,-73.9724,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:17:00,40.7386,-73.9855,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:17:00,40.7627,-73.9713,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:21:00,40.7432,-74.0075,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:23:00,40.7256,-73.9881,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:26:00,40.7079,-73.9464,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:30:00,40.8548,-73.9369,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:35:00,40.7406,-74.0057,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:35:00,40.7384,-73.9855,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:42:00,40.7401,-73.9792,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:42:00,40.7416,-74.0038,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:42:00,40.7635,-73.9764,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:44:00,40.7627,-73.9832,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:45:00,40.7702,-73.9818,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:45:00,40.7644,-73.974,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:47:00,40.7144,-74,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:47:00,40.7228,-73.9554,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:49:00,40.6922,-73.9873,B02512,22,Tuesday,NYC Area
2014-04-01 00:00:00,22:57:00,40.7466,-74.0095,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,22:57:00,40.7218,-73.9975,B02512,22,Tuesday,Manhattan
2014-04-01 00:00:00,23:00:00,40.7051,-73.9205,B02512,23,Tuesday,Manhattan
2014-04-01 00:00:00,23:01:00,40.7426,-74.0042,B02512,23,Tuesday,Manhattan
2014-04-01 00:00:00,23:01:00,40.7554,-73.9702,B02512,23,Tuesday,Manhattan
2014-04-01 00:00:00,23:01:00,40.7173,-74.0097,B02512,23,Tuesday,Manhattan
